"clinic_name","street_address","city","state","zip_code","county_name","last_updated","clinic_website","phone_number","volume_ordered","federal_allocation","georeferenced_latitude_longitude","total_pfizer_ordered","total_moderna_ordered","total_janssen_ordered"
"Cvs Pharmacy #11421","1216 West 6th St","Erie","Pennsylvania","16507","Erie","2021-04-19T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-80.111495 42.119887)",,,
"Infectious Diseases Associates Pc","729 Grove Ave","Southampton","Pennsylvania","18966","Bucks","2021-04-26T00:00:00.000","http://idassociatespa.com/","215-355-9634","300","false","POINT (-75.044979 40.175947)","0","300","0"
"Cvs/pharmacy04058","734 East Washington St","New Castle","Pennsylvania","16101","Lawrence","2021-04-13T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-80.334289 40.9942)",,,
"Rite Aid Store #11011","600 Chestnut Avenue","Altoona","Pennsylvania","16601","Blair","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-78.396767 40.520011)",,,
"Cvs/pharmacy04013","200 East Plank Road","Altoona","Pennsylvania","16602","Blair","2021-04-07T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-78.401966 40.48192)",,,
"Guthrie Clinic Wellsboro","110 Plaza Lane","Wellsboro","Pennsylvania","16901",,"2021-03-17T00:00:00.000","https://www.guthrie.org/safety-hospitals-and-clinics/scheduling-covid-19-vaccine-appointment","570-724-4241","200","false","POINT (-77.281927 41.744632)",,,
"The Hometown Pharmacy-greensburg","730 E. Pittsburgh St","Greensburg","Pennsylvania","15601","Westmoreland","2021-04-19T00:00:00.000","https://www.thehometownpharmacies.com/","724-853-3254","100","false","POINT (-79.527792 40.302432)",,,
"Cvs/pharmacy07189","755 Durham Road","Wrightstown","Pennsylvania","18940","Bucks","2021-04-07T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-74.9926 40.278678)",,,
"Giant Eagle Pharmacy-79","510 Marwalt Lane","Roaring Spring","Pennsylvania","16673","Blair","2021-03-29T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-78.391706 40.329967)",,,
"Keystone Internal Medicine","830 5th Ave.","Chambersburg","Pennsylvania","17201",,"2021-03-17T00:00:00.000","https://keystonehealth.org/covid19vaccine/","717-709-7970","200","false","POINT (-77.655263 39.936585)",,,
"Cvs/pharmacy01577","1000 North Market Street","Selinsgrove","Pennsylvania","17870","Snyder","2021-04-26T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-76.856416 40.810894)",,,
"Cvs/pharmacy05749","1845 Mcclellandtown Road","Masontown","Pennsylvania","15461","Fayette","2021-04-26T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-79.893457 39.865831)",,,
"Susquehanna Valley Med Specialties P.c.","6850 Lows Road","Bloomsburg","Pennsylvania","17815","Columbia","2021-03-29T00:00:00.000","http://www.svmedspec.com/","570-784-7300","200","false","POINT (-76.351007 41.031886)",,,
"Rite Aid Store #01543","1212 Second Street","Cresson","Pennsylvania","16630",,"2021-03-17T00:00:00.000",,,,"true","POINT (-78.591918 40.459706)",,,
"Weis Pharmacy-125","1195 Lowther Road","Camp Hill","Pa","17011","Cumberland","2021-03-22T00:00:00.000","https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4",,,"true","POINT (-76.896555 40.234897)",,,
"Rite Aid Store #11106","600 Lincoln Highway","Fairless Hills","Pennsylvania","19030","Bucks","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-74.830838 40.190797)",,,
"Rite Aid Store #04286","5201 Spring Road","Shermans Dale","Pennsylvania","17090","Perry","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-77.165193 40.319668)",,,
"Upmc-mercy Hospital of Pittsburgh","1400 Locust Street","Pittsburgh","Pennsylvania","15219","Allegheny","2021-04-13T00:00:00.000","https://vaccine.upmc.com/","1-844-876-2822","1170","false","POINT (-79.986291 40.436802)",,,
"Paoli Pharmacy","1564 East Lancaster Ave","Paoli","Pennsylvania","19301","Chester","2021-04-26T00:00:00.000","https://www.paolipharmacy.com/","610-644-3880",,"true","POINT (-75.467022 40.0424)",,,
"Vdi-depietros Pharmacy","617 3rd Street","Dunmore","Pennsylvania","18512","Lackawanna","2021-04-19T00:00:00.000",,,"1000","false","POINT (-75.634014 41.415651)",,,
"Rite Aid Store #10931","2501 Banksville Road","Pittsburgh","Pennsylvania","15216","Allegheny","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.034589 40.4067)",,,
"Wellspan Ephrata Community Hospital","Pharmacy Department","Ephrata","Pennsylvania","17522","Lancaster","2021-04-13T00:00:00.000","https://www.wellspan.org/covid19","855-851-3641","1170","false","POINT (-76.184187 40.186896)",,,
"Alberts Pharmacy","201 S. Main Street","Pittston","Pennsylvania","18640","Luzerne","2021-03-22T00:00:00.000",,"717-323-8230","1170","false","POINT (-75.793926 41.318492)",,,
"Rite Aid Store #01672","6912 New Falls Road","Levittown","Pennsylvania","19057","Bucks","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-74.85728 40.152868)",,,
"Martins Pharmacy-6466","1000 Logan Boulevard","Altoona","Pa","16602","Blair","2021-04-19T00:00:00.000","https://www.martinsfoods.com/covid-19vaccine","1-844-915-1814",,"true","POINT (-78.402056 40.475168)",,,
"Cvs/pharmacy01159","760 Miles Rd.","West Chester","Pennsylvania","19380","Chester","2021-03-29T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.627958 39.964154)",,,
"Robert T Henry Pharmacy","54 East King St","Shippensburg","Pennsylvania","17257","Cumberland","2021-03-29T00:00:00.000","https://www.robertthenrypharmacy.com","717-532-5812","1170","false","POINT (-77.519115 40.05106)",,,
"Cvs/pharmacy17618","6231 Penn Ave","Pittsburgh","Pa","152063978","Allegheny","2021-04-13T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (0 0)",,,
"Lm Jade Inc. Dba the Med Shoppe #0077","1000 Market St","Bloomsburg","Pennsylvania","17815","Columbia","2021-04-26T00:00:00.000","https://www.bloomsburgms.com/covid-19-vaccination-information/","570-784-9582","200","false","POINT (-76.451779 40.994526)","0","200","0"
"Rite Aid Store #00293","599 York Road","Warminster","Pennsylvania","18974","Bucks","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.099843 40.205778)",,,
"Rite Aid Store #00188","805 Huntingdon Pike","Huntingdon Valley","Pennsylvania","19006",,"2021-03-17T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.093723 40.088781)",,,
"Patton Pharmacy and vs Variety","503 Railroad Avenue Suite 2","Patton","Pennsylvania","16668","Cambria","2021-04-26T00:00:00.000","https://www.pattonrx.com/covid19/","814-674-3693","100","false","POINT (-78.650474 40.638379)","0","100","0"
"Carlisle Pediatric Associates","804 Belvedere Street","Carlisle","Pennsylvania","17013","Cumberland","2021-04-26T00:00:00.000","https://www.carlislepediatric.com/","717-243-1943","400","false","POINT (-77.204501 40.188481)","0","400","0"
"Redners Pharmacy #21","191 Manheim Road","Schuylkill Haven","Pa","17972","Schuylkill","2021-03-29T00:00:00.000",,"484-248-5873",,"true","POINT (-76.161689 40.644358)",,,
"Rite Aid Store #04415","14 Fifth Street","Williamsport","Pennsylvania","17701","Lycoming","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-77.00414 41.243712)",,,
"Ahn-jefferson Regional Hospital","Pharmacy Department","Jefferson Hills","Pennsylvania","15025","Allegheny","2021-03-22T00:00:00.000","https://www.ahn.org/coronavirus.html","1-412-469-5000","1170","false","POINT (-79.903068 40.2912721)",,,
"Rite Aid Store #11015","821 East Bishop Street","Bellefonte","Pennsylvania","16823","Centre","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-77.763356 40.913776)",,,
"Rite Aid Store #00856","762 Chester Pike","Prospect Park","Pennsylvania","19076","Delaware","2021-04-07T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.305172 39.882912)",,,
"Rite Aid Store #10893","1200 Pittsburgh Street","Cheswick","Pennsylvania","15024",,"2021-03-17T00:00:00.000",,,,"true","POINT (-79.804131 40.540989)",,,
"Rite Aid Store #01548","610 Broad Street","New Bethlehem","Pennsylvania","16242","Clarion","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.3267 41.002191)",,,
"Weis Pharmacy-131","3885 Union Deposit Road","Harrisburg","Pa","17109","Dauphin","2021-04-13T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-76.824596 40.278212)",,,
"Indiana Regional Medical Center","835 Hospital Road","Indiana","Pennsylvania","15701","Indiana","2021-04-13T00:00:00.000","https://www.irmc.org/vaccine","724-357-7075 press #8","1170","false","POINT (-79.158805 40.608616)",,,
"Rite Aid Store #01581","524 North 6th Street","Reading","Pennsylvania","19601","Berks","2021-04-26T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.925774 40.343608)",,,
"Ahold Usa-giant Pharmacy 6004","1008 Lititz Pike","Lititz","Pa","17543","Lancaster","2021-04-13T00:00:00.000","https://www.giantfoodstores.com/covid-19vaccine","1.844.915.1814",,"false","POINT (-76.30487 40.12997)",,,
"Cvs/pharmacy01320","Rt. 115 and 209, Hc2, Box 1120","Brodheadsville","Pennsylvania","18322","Monroe","2021-04-19T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.398492 40.921612)",,,
"Cvs/pharmacy16572","600 Chauvet Dr","Pittsburgh","Pa","152751043","Allegheny","2021-04-26T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-80.18344 40.447308)",,,
"Rite Aid Store #03508","1340 Main Street","Burgettstown","Pennsylvania","15021","Washington","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.391793 40.378614)",,,
"Weis Pharmacy-52","1916 Lycoming Creek Road","Williamsport","Pennsylvania","17701","Lycoming","2021-04-07T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-77.043482 41.255265)",,,
"Rite Aid Store #03449","335 Main Street","Greenville","Pennsylvania","16125","Mercer","2021-04-26T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.379288 41.408146)",,,
"Rite Aid Store #10966","314 East Pittsburgh Street","Greensburg","Pennsylvania","15601","Westmoreland","2021-04-07T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.537177 40.303248)",,,
"Rite Aid Store #00230","200 North Antrim Way","Greencastle","Pennsylvania","17225","Franklin","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-77.729288 39.793793)",,,
"Price Chopper Pharmacy-222","245 Wilkes-barre Twp Blvd","Wilkes Barre","Pennsylvania","18702","Luzerne","2021-03-29T00:00:00.000","https://pricechopper.com/covidvaccine",,,"false","POINT (-75.861787 41.239142)",,,
"Rite Aid Store #11043","901 Northampton Street","Easton","Pennsylvania","18042",,"2021-03-17T00:00:00.000",,,,"true","POINT (-75.221068 40.690737)",,,
"Memorial Hospital Pharmacy","1701 Innovation Drive","York","Pennsylvania","17408","York","2021-04-13T00:00:00.000","https://vaccine.upmc.com/","1-844-876-2822","1000","false","POINT (-76.769055 39.98237071)",,,
"Mainline Pharmacy-hastings","317 Beaver St.","Hastings","Pennsylvania","16646","Cambria","2021-03-29T00:00:00.000","https://mainlinepharmacy.com/","724-459-7400","1170","false","POINT (-78.713076 40.664633)",,,
"Walmart Store #1529","2801 E Market St Bldg B","York","Pennsylvania","17402","York","2021-03-22T00:00:00.000","https://www.walmart.com/cp/1228302",,,"false","POINT (-76.673251 39.975376)",,,
"Ross Township Point of Dispensing","1000 Ross Municipal Drive","Pittsburgh",,"15237","Allegheny",,"https://vax4.alleghenycounty.us/patient/s/","Call 2-1-1",,"false","POINT (-80.038305 40.5513327)",,,
"Wellspan Ephrata Community Hospital","Pharmacy Department","Ephrata","Pennsylvania","17522","Lancaster","2021-04-07T00:00:00.000","https://www.wellspan.org/covid19","855-851-3641","1170","false","POINT (-76.184187 40.186896)",,,
"Giant Eagle Pharmacy-4093","2501 West 12th St.","Erie","Pennsylvania","16505","Erie","2021-04-13T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-80.136586 42.103045)",,,
"Phn-mercer Primary Care","737 Greenville Road","Mercer","Pennsylvania","16137","Mercer","2021-03-29T00:00:00.000","https://primary-health.net/covid-vaccine-clinic.aspx","724-699-9211","100","false","POINT (-80.246994 41.246454)",,,
"Rite Aid Store #03602","5675 York Road","New Oxford","Pennsylvania","17350","Adams","2021-04-07T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-77.042131 39.86708)",,,
"St Clair Hospital","St. Clair Hospital","Pittsburgh","Pennsylvania","15243","Allegheny","2021-03-22T00:00:00.000",,"412-942-4000","1170","false","POINT (-80.067034 40.376822)",,,
"Rite Aid Store #11097","642 Easton Road","Warrington","Pennsylvania","18976","Bucks","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.138913 40.229433)",,,
"Cvs/pharmacy01637","205 South Market Street","Millersburg","Pennsylvania","17061","Dauphin","2021-03-29T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-76.961607 40.534513)",,,
"Rite Aid Store #10926","1222 Brownsville Rd","Pittsburgh","Pennsylvania","15210","Allegheny","2021-04-07T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.990169 40.403651)",,,
"Rite Aid Store #01320","640 Montgomery Avenue","Narberth","Pennsylvania","19072","Montgomery","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.254081 40.00911)",,,
"Rbj Enterprises Inc the Med Shoppe 1094","132 West Mahoning Street","Punxsutawney","Pennsylvania","15767","Jefferson","2021-04-26T00:00:00.000",,"814-938-3077",,"true","POINT (-78.971962 40.943376)",,,
"Rite Aid Store #00208","15 South Main Street","Shenandoah","Pennsylvania","17976","Schuylkill","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.201108 40.820343)",,,
"Walmart Store #2528","167 Hogan Blvd","Mill Hall","Pennsylvania","17751","Clinton","2021-03-29T00:00:00.000","https://www.walmart.com/cp/1228302",,,"true","POINT (-77.477003 41.11627)",,,
"Rite Aid Store #11010","4145 Buffalo Road","Erie","Pennsylvania","16510","Erie","2021-04-26T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.006011 42.144642)",,,
"Rite Aid Store #11119","644 West Lancaster Ave.","Wayne","Pennsylvania","19087","Chester","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.404911 40.045837)",,,
"Giant Eagle Pharmacy-2404","200 Allegheny River Blvd.","Verona","Pennsylvania","15147","Allegheny","2021-04-26T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-79.844001 40.498134)",,,
"Rite Aid Store #11096","1035 County Line Road","Southampton","Pennsylvania","18966","Bucks","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.01475 40.180928)",,,
"Rite Aid Store #11019","818 Us Route 15 North","Dillsburg","Pennsylvania","17019","York","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-77.020856 40.129818)",,,
"Rite Aid Store #01494","1120 Philadelphia Avenue","Northern Cambria","Pennsylvania","15714",,"2021-03-17T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-78.781624 40.663304)",,,
"Ahn-saint Vincent Hospital","Pharmacy Department","Erie","Pennsylvania","16544","Erie","2021-04-07T00:00:00.000","https://www.ahn.org/coronavirus.html",,"2340","false","POINT (-80.080053 42.11074)",,,
"Weis Pharmacy-142","1500 Cedar Crest Blvd","Allentown","Pa","18104","Lehigh","2021-03-22T00:00:00.000","https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4",,,"true","POINT (-75.5371705 40.6050762)",,,
"Upmc Wellsboro","32-36 Central Ave","Wellsboro","Pennsylvania","16901","Tioga","2021-03-29T00:00:00.000","https://vaccine.upmc.com/","1-844-876-2822","1170","false","POINT (-77.299405 41.74539)",,,
"Dallastown Medical Associates Llp","1010 Blymire Road","Dallastown","Pennsylvania","17313","York","2021-03-22T00:00:00.000","https://dallastownmedical.com/","717-244-4531","800","false","POINT (-76.659027 39.898463)",,,
"Cvs/pharmacy10045","2239 Perkiomen Ave","Reading","Pennsylvania","19606","Berks","2021-03-29T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.893124 40.327908)",,,
"Walmart Store #4501","134 Daniel Kendall Dr","Brownsville","Pennsylvania","15417","Fayette","2021-04-19T00:00:00.000","https://www.walmart.com/cp/1228302",,,"true","POINT (-79.900481 40.028488)",,,
"Fox Chase Cancer Center Buckingham","2365 Heritage Center Drive","Furlong","Pennsylvania","18925","Bucks","2021-04-26T00:00:00.000","https://templehealth.vaccine.mychart.com/?allowTestSubmission=1","215-707-6999","100","false","POINT (-75.084303 40.290676)","0","100","0"
"Shoprite # 449","4701 Freemansburg Ave","Easton","Pennsylvania","18045","Northampton","2021-04-19T00:00:00.000","https://vaccines.shoprite.com/",,,"true","POINT (-75.292329 40.650855)",,,
"Rite Aid Store #10899","3200 Oregon Drive","Lower Burrell","Pennsylvania","15068","Westmoreland","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.701497 40.584561)",,,
"Ahn Forbes Hospital","Pharmacy","Monroeville","Pennsylvania","15146","Allegheny","2021-04-19T00:00:00.000","https://www.ahn.org/coronavirus.html",,"1170","false","POINT (-79.751166 40.428419)",,,
"Cvs/pharmacy17572","100 Upland Square Dr","Pottstown","Pa","194641575","Montgomery","2021-03-29T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.654589 40.268311)",,,
"Means-lauf Super Drug","265 Allegheny Blvd","Brookville","Pennsylvania","15825","Jefferson","2021-03-29T00:00:00.000","https://meanslauf.com/wait-list","814-849-7504","500","false","POINT (-79.098417 41.175316)",,,
"Rite Aid Store #07861","3145 Main Street","Morgantown","Pennsylvania","19543","Berks","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.890647 40.155201)",,,
