"store_name","address_1","city","county","state","zip_code","vaccine","date","doses","georeferenced_latitude_longitude"
"Giant Eagle Inc.","3812 O'neil Blvd","Mckeesport","Allegheny","PA","15132","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-79.831241 40.347785)"
"Rite Aid 01709","15 Centennial Way","Scottdale","Westmoreland","PA","15683","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-79.587061 40.101509)"
"Giant Eagle Inc.","4010 Monroeville Boulevard","Monroeville","Allegheny","PA","15146","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-79.771947 40.435921)"
"Weis Markets Inc","1700-a Fruitville Pike","Lancaster","Lancaster","PA","17601","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-76.315965 40.067948)"
"Weis Markets Inc","112 Atlantic Ave","Dingmans Ferry","Pike","PA","18328","Moderna Vaccine","2021-04-13T00:00:00.000","100",
"Weis Markets Inc","589 Route 590","Hamlin","Wayne","PA","18427","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-74.991547 41.465726)"
"Walgreens Drug Store","100 E Mcmurray Rd","Mcmurray","Washington","PA","15317","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-80.126404 40.272807)"
"Rite Aid 03602","5675 York Road","New Oxford","Adams","PA","17350","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-77.042363 39.867097)"
"Weis Markets Inc","73 Old Dublin Pike","Doylestown","Bucks","PA","18901","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-75.13275 40.323286)"
"Giant Eagle Inc.","2000 Penny Lane Drive","Jeannette","Westmoreland","PA","15644","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-79.642925 40.366031)"
"Weis Markets Inc","924 Weir Lake Rd","Brodheadsville","Monroe","PA","18322","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-75.4216 40.915974)"
"Walgreens Drug Store","1000 Lincoln Pl","Greensburg","Westmoreland","PA","15601","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-79.578381 40.302705)"
"Rite Aid 10995","1851 East State Street","Hermitage","Mercer","PA","16148","Pfizer Vaccine","2021-04-13T00:00:00.000","1170","POINT (-80.475906 41.233291)"
"Walmart Pharmacy #1529","2801 E Market St Bldg B","York","York","PA","17402","Pfizer Vaccine","2021-04-13T00:00:00.000","1170","POINT (-76.673255 39.975306)"
"The Golub Corporation","1026 Wyoming Avenue","Wyoming","Luzerne","PA","18644","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-75.852958 41.301152)"
"Rite Aid 04684","825a East Chestnut Street","Lancaster","Lancaster","PA","17602","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-76.2889 40.04295)"
"Rite Aid 02248","639 Hamlin Highway","Lake Ariel","Wayne","PA","18436","Pfizer Vaccine","2021-04-13T00:00:00.000","1170","POINT (-75.398932 41.403692)"
"Cvs Store #02158","32-54 West Lemon Street","Lancaster","Lancaster","PA","17603","Pfizer Vaccine","2021-04-13T00:00:00.000","1170","POINT (-76.30835 40.04415)"
"Rite Aid 01963","262 Connellsville Street","Uniontown","Fayette","PA","15401","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-79.706898 39.900782)"
"Giant Eagle Inc.","2650 Constitution Blvd.","Beaver Falls","Beaver","PA","15010","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-80.379079 40.775465)"
"Chalfont Pharmacy Inc.","1700 Horizon Drive, Ste- 105","Chalfont","Bucks","PA","18914","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-75.218675 40.261091)"
"Rite Aid 06712","100 Forbes Avenue, Ste 100","Pittsburgh","Allegheny","PA","15222","Pfizer Vaccine","2021-04-13T00:00:00.000","1170","POINT (-80.003733 40.441084)"
"Rite Aid 10919","4534 Broadway Blvd.","Monroeville","Allegheny","PA","15146","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-79.76592 40.389886)"
"Rite Aid 00218","5 East Main Street","Nanticoke","Luzerne","PA","18634","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-76.004896 41.205219)"
"Giant Eagle Inc.","4010 Monroeville Boulevard","Monroeville","Allegheny","PA","15146","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-79.771947 40.435921)"
"Rite Aid 01514","404 Third Street","California","Washington","PA","15419","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-79.889582 40.066419)"
"Rite Aid 11038","2411 Columbia Blvd","Bloomsburg","Columbia","PA","17815","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-76.413712 41.011202)"
"Giant Eagle Inc.","510 Marwalt Lane","Roaring Spring","Blair","PA","16673","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-78.391617 40.330001)"
"Rite Aid 10899","3200 Oregon Drive","Lower Burrell","Westmoreland","PA","15068","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-79.701507 40.584638)"
"Giant Eagle Inc.","5142 Route 30","Greensburg","Westmoreland","PA","15601","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-79.497807 40.302329)"
"Cvs Store #01309","250 S. Courtland St.","East Stroudsburg","Monroe","PA","18301","Pfizer Vaccine","2021-04-13T00:00:00.000","1170","POINT (-75.182888 40.995797)"
"Walgreens Drug Store","2235 Baltimore Pike","Oxford","Chester","PA","19363","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-75.987345 39.769746)"
"Nickmans Drug #139","1878 Mcclellandtown Rd","Masontown","Fayette","PA","15461","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-79.898093 39.86043)"
"Cvs Store #05720","110 South Pleasant Avenue","Somerset","Somerset","PA","15501","Pfizer Vaccine","2021-04-13T00:00:00.000","1170","POINT (-79.074284 40.007815)"
"Rite Aid 07924","2270 Noblestown Road","Pittsburgh","Allegheny","PA","15205","Pfizer Vaccine","2021-04-13T00:00:00.000","1170","POINT (-80.053624 40.428118)"
"Rite Aid 02426","39 West Side Mall","Edwardsville","Luzerne","PA","18704","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-75.901012 41.259093)"
"Rite Aid 01370","725 Lysle Boulevard","Mckeesport","Allegheny","PA","15132","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-79.857455 40.35224)"
"Rite Aid 00415","33 Public Square","Wilkes-barre","Luzerne","PA","18701","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-75.882467 41.245781)"
"Weis Markets Inc","1471 Martin Street","State College","Centre","PA","16801","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-77.891 40.804368)"
"Cvs Store #01159","760 Miles Rd.","West Chester","Chester","PA","19380","Pfizer Vaccine","2021-04-13T00:00:00.000","1170","POINT (-75.628143 39.963855)"
"Rite Aid 10988","129 Grand Ave","Mars","Butler","PA","16046","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-80.01036 40.696591)"
"Walgreens Drug Store","827 Magill Dr","North Huntingdon","Westmoreland","PA","15642","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-79.69067 40.318776)"
"Rite Aid 01406","521 North Fraley Street","Kane","Mckean","PA","16735","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-78.813299 41.669394)"
"Rite Aid 01975","4810 Penn Avenue","Sinking Spring","Berks","PA","19608","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-76.049423 40.326863)"
"Rite Aid 00232","5035 Lincoln Way East","Fayetteville","Franklin","PA","17222","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-77.551076 39.907786)"
"Cvs Store #07677","165 South Richland Avenue","York","York","PA","17404","Pfizer Vaccine","2021-04-13T00:00:00.000","1170","POINT (-76.748594 39.953129)"
"Walmart Pharmacy #3564","2101 Blair Mill Rd","Willow Grove","Montgomery","PA","19090","Pfizer Vaccine","2021-04-13T00:00:00.000","1170","POINT (-75.143069 40.156956)"
"Rite Aid 10891","843 Rostraver Road","Belle Vernon","Westmoreland","PA","15012","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-79.842985 40.13649)"
"Wegmans Food Markets Inc.","6416 Carlisle Pike Suite 2000","Mechanicsburg","Cumberland","PA","17050","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-77.007475 40.246692)"
"Minnich's Colonial Pharmacy","976 S George Street","York","York","PA","17403","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-76.720984 39.947453)"
"Rite Aid 10979","1501 Scalp Avenue","Johnstown","Cambria","PA","15904","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-78.856837 40.269209)"
"Sav-on Pharmacy","323 Old York Rd","Jenkintown","Montgomery","PA","19046","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-75.126544 40.089983)"
"Giant Eagle Inc.","1671 Butler Plank Road","Glenshaw","Allegheny","PA","15116","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-79.963497 40.537468)"
"Giant Eagle Inc.","3239 Washington Pike","Bridgeville","Allegheny","PA","15017","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-80.119742 40.34155)"
"Giant Eagle Inc.","254 Yost Blvd.","Pittsburgh","Allegheny","PA","15221","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-79.855079 40.413274)"
"Rite Aid 00501","201 North Washington Avenue","Scranton","Lackawanna","PA","18503","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-75.663567 41.40807)"
"Rite Aid 10917","4111 William Penn Hwy.","Monroeville","Allegheny","PA","15146","Pfizer Vaccine","2021-04-13T00:00:00.000","1170","POINT (-79.767835 40.438831)"
"Rite Aid 01662","980 East Main Street","Palmyra","Lebanon","PA","17078","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-76.581228 40.31453)"
"Weis Markets Inc","61 Kings Plaza","Oley","Berks","PA","19547","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-75.79343 40.38748)"
"Giant Eagle Inc.","300 Tri-county Lane","Belle Vernon","Westmoreland","PA","15012","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-79.840706 40.137655)"
"Rite Aid 00726","1080 S Washington Avenue","Scranton","Lackawanna","PA","18505","Pfizer Vaccine","2021-04-13T00:00:00.000","1170","POINT (-75.67445 41.398311)"
"Rite Aid 11016","24 East Avenue","Wellsboro","Tioga","PA","16901","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-77.296576 41.748557)"
"Giant Eagle Inc.","4250 Murray Ave","Pittsburgh","Allegheny","PA","15217","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-79.928879 40.422267)"
"Weis Markets Inc","61 Kings Plaza","Oley","Berks","PA","19547","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-75.79343 40.38748)"
"Giant Eagle Inc.","51 Walsh Road","Pittsburgh","Allegheny","PA","15205","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-80.070881 40.439901)"
"Rite Aid 10954","1125 Freeport Road","Pittsburgh","Allegheny","PA","15238","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-79.882101 40.487654)"
"Rite Aid 00208","15 South Main Street","Shenandoah","Schuylkill","PA","17976","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-76.201201 40.820351)"
"Rite Aid 00596","827 N. Center Street","Corry","Erie","PA","16407","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-79.641386 41.930084)"
"Rite Aid 10991","1730 Wilmington Road","New Castle","Lawrence","PA","16105","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-80.354376 41.018895)"
"Walgreens Drug Store","3180 Carlisle Rd","Dover","York","PA","17315","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-76.823759 39.983929)"
"Walgreens Drug Store","52 Chester Pike","Darby","Delaware","PA","19023","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-75.26461 39.916767)"
"Rite Aid 10914","1700 Pine Hollow Road.","Mckees Rocks","Allegheny","PA","15136","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-80.096788 40.475305)"
"Weis Markets Inc","140 Continental Blvd","Danville","Montour","PA","17821","Moderna Vaccine","2021-04-13T00:00:00.000","100",
"Walgreens Drug Store","99 Jefferson Ave","Washington","Washington","PA","15301","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-80.251761 40.171249)"
"The Golub Corporation","16750 Pa State Rt 706 Ste 5","Montrose","Susquehanna","PA","18801","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-75.851462 41.837481)"
"Weis Markets Inc","1130 Mae Street","Hummelstown","Dauphin","PA","17036","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-76.686782 40.270989)"
"Birdsboro Pharmacy Inc","200 W 1st Street","Birdsboro","Berks","PA","19508","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-75.808762 40.263465)"
"Vantage Care Apothecary","1305 South Main St","Meadville","Crawford","PA","16335","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-80.154162 41.627702)"
"Rite Aid 02769","100 Franklin Street","Mercer","Mercer","PA","16137","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-80.239815 41.230397)"
"Giant Eagle Inc.","331 Washington Road","Washington","Washington","PA","15301","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-80.225499 40.185646)"
"Rite Aid 00517","40-42 West Market Street","York","York","PA","17401","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-76.729119 39.962032)"
"Weis Markets Inc","4521 William Penn Hwy","Mifflintown","Juniata","PA","17059","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-77.390474 40.561165)"
"Giant Eagle Inc.","20111 Rt 19","Cranberry Twp","Butler","PA","16066","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-80.101038 40.683393)"
"Rite Aid 00740","8878 Clearfield Curwensville","Clearfield","Clearfield","PA","16830","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-78.475398 40.989226)"
"Cvs Store #02370","3865 Derry Street","Harrisburg","Dauphin","PA","17111","Pfizer Vaccine","2021-04-13T00:00:00.000","1170","POINT (-76.820606 40.257917)"
"The Medicine Shoppe","1698 S Queen St","York","York","PA","17403","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-76.705379 39.942899)"
"Cvs Store #05749","1845 Mcclellandtown Rd","Masontown","Fayette","PA","15461","Pfizer Vaccine","2021-04-13T00:00:00.000","1170","POINT (-79.893069 39.866646)"
"Giant Eagle Inc.","1521 N. Main St.","Butler","Butler","PA","16001","Moderna Vaccine","2021-04-13T00:00:00.000","100",
"Rite Aid 10962","575 Morgantown Road","Uniontown","Fayette","PA","15401","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-79.73588 39.884464)"
"Cvs Store #04245","175 W. Beau Street","Washington","Washington","PA","15301","Pfizer Vaccine","2021-04-13T00:00:00.000","1170","POINT (-80.249337 40.170275)"
"Walmart Pharmacy #2278","1825 Downs Dr","Erie","Erie","PA","16509","Pfizer Vaccine","2021-04-13T00:00:00.000","1170","POINT (-80.081696 42.052639)"
"Giant Eagle Inc.","2840 Washington Road","Canonsburg","Washington","PA","15317","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-80.097073 40.303184)"
"Weis Markets Inc","740 S Broad Street","Lititz","Lancaster","PA","17543","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-76.304085 40.141669)"
"Weis Markets Inc","1440 Allegheny Street","Jersey Shore","Lycoming","PA","17740","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-77.276376 41.201194)"
"Giant Eagle Inc.","9805 Mcknight Road","Pittsburgh","Allegheny","PA","15237","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-80.037336 40.585802)"
"The Golub Corporation","1026 Wyoming Avenue","Wyoming","Luzerne","PA","18644","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-75.852958 41.301152)"
"Walgreens Drug Store","20260 Route 19","Cranberry Township","Butler","PA","16066","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-80.102474 40.689236)"
"The Golub Corporation","1228 O Neill Highway","Dunmore","Lackawanna","PA","18512","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-75.619328 41.436146)"
"Giant Eagle Pharmacy #8991","2500 Lovi Road","Freedom","Beaver","PA","15042","Pfizer Vaccine","2021-04-13T00:00:00.000","8190","POINT (-80.151667 40.677382)"
"Giant Eagle Inc.","6320 Shakespeare St.","Pittsburgh","Allegheny","PA","15206","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-79.921162 40.458965)"
"Weis Markets Inc","305 River Avenue","Williamsport","Lycoming","PA","17701","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-76.981149 41.249741)"
"Rite Aid 01800","4551 Milford Road","East Stroudsburg","Monroe","PA","18302","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-75.111024 41.049263)"
"Giant Eagle Inc.","4265 Buffalo Rd","Erie","Erie","PA","16510","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-80.005812 42.144819)"
"Wegmans Food Markets Inc.","345 Colannade Blvd.","State College","Centre","PA","16803","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-77.907402 40.810472)"
"Weis Markets Inc","5140 Simpson Ferry Road","Mechanicsburg","Cumberland","PA","17055","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-76.975491 40.218958)"
"Rite Aid 11025","65 Newberry Parkway","Etters","York","PA","17319","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-76.805528 40.159826)"
"Weis Markets Inc","2850 Carlisle Road","Dover","York","PA","17315","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-76.814207 39.98191)"
"Rite Aid 10900","700 Stevenson Blvd.","New Kensington","Westmoreland","PA","15068","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-79.755007 40.56403)"
"Rite Aid 10976","431 Commons Drive","Dubois","Clearfield","PA","15801","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-78.733627 41.124095)"
"Rite Aid 04616","208 East Central Avenue","Titusville","Crawford","PA","16354","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-79.671385 41.627117)"
"Rite Aid 07880","277 Dekalb Pike","North Wales","Montgomery","PA","19454","Pfizer Vaccine","2021-04-13T00:00:00.000","1170","POINT (-75.24882 40.222873)"
"Rite Aid 00803","300 Market Street","Johnstown","Cambria","PA","15901","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-78.921142 40.324329)"
"Giant Eagle Inc.","7000 Oxford Dr.","Bethel Park","Allegheny","PA","15102","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-80.048322 40.346265)"
"Rite Aid 04840","1000 North Church Street","Hazleton","Luzerne","PA","18201","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-75.978044 40.973194)"
"Rite Aid 03611","455-k North Enola Road","Enola","Cumberland","PA","17025","Pfizer Vaccine","2021-04-13T00:00:00.000","1170","POINT (-76.927421 40.300549)"
"Giant Eagle Inc.","200 Station Street","Mcdonald","Washington","PA","15057","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-80.235542 40.367554)"
"Walgreens Drug Store","7628 Penn Ave","Pittsburgh","Allegheny","PA","15221","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-79.894857 40.447032)"
"Giant Eagle Inc.","1117 Milltown Rd","Verona","Allegheny","PA","15147","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-79.790153 40.498805)"
"Rite Aid 11169","23 North Elm Street","Kutztown","Berks","PA","19530","Moderna Vaccine","2021-04-13T00:00:00.000","200","POINT (-75.767943 40.527415)"
"Giant Eagle Inc.","541 Allegheny Boulevard","Franklin","Venango","PA","16323","Moderna Vaccine","2021-04-13T00:00:00.000","100","POINT (-79.808704 41.40217)"
