"clinic_name","street_address","city","state","zip_code","county_name","last_updated","clinic_website","phone_number","volume_ordered","federal_allocation","georeferenced_latitude_longitude","total_pfizer_ordered","total_moderna_ordered","total_janssen_ordered"
"Weis Pharmacy-29","800 S. 12th Street","Lebanon","Pennsylvania","17042","Lebanon","2021-04-26T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-76.428582 40.327999)",,,
"Giant Eagle Pharmacy-2413","2000 Penny Lane Drive","Jeannette","Pennsylvania","15644","Westmoreland","2021-04-26T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-79.643437 40.363789)",,,
"Weis Pharmacy-175","1112 W Wyomissing Blvd","Reading","Pennsylvania","19609","Berks","2021-04-19T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-75.993117 40.315036)",,,
"SLUHN-Monroe","100 St. Lukes Lane","Stroudsburg","Pennsylvania","18360","Monroe","2021-04-19T00:00:00.000","https://www.slhn.org/covid-19/protect-yourself/covid-19-vaccine","1-866-785-8537","1170","false","POINT (-75.261735 40.998044)",,,
"RITE AID STORE #04791","2023 LYCOMING CREEK ROAD","WILLIAMSPORT","Pennsylvania","17701","Lycoming","2021-05-03T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-77.043658 41.258797)",,,
"Susq Community Health and Dental Cente","471 Hepburn Street","Williamsport","Pennsylvania","17701","Lycoming","2021-03-29T00:00:00.000","https://www.rivervalleyhealthanddental.org","570-567-5400","200","false","POINT (-77.007053 41.24184)",,,
"Bryce Jordan Center Clinic","127 Bryce Jordan Center","University Park","Pennsylvania","16802","Centre","2021-04-19T00:00:00.000","https://pema.trackmyvaccine.com/login","1-844-545-3450",,"false","POINT (-77.8534652 40.8029215)",,,
"RITE AID STORE #00873","500 N. CLAUDE LORD BOULEVARD","POTTSVILLE","Pennsylvania","17901","Schuylkill","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.211886 40.687029)",,,
"Wegmans Pharmacy #045","6416 Carlisle Pike","Mechanicsburg","PA","17050","Cumberland","2021-03-29T00:00:00.000","https://www.wegmans.com/pharmacy/",,,"true","POINT (-77.007478 40.24676)",,,
"Weis Pharmacy-118","501 N. Centre Street","Philipsburg","PA","16866","Centre","2021-04-26T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-78.22405 40.900592)",,,
"RITE AID STORE #03400","420 NORTH 3RD STREET","WOMELSDORF","Pennsylvania","19567","Berks","2021-04-26T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.18883 40.371532)",,,
"Walgreens Store # 10345","7628 Penn Ave.","Pittsburgh","Pennsylvania","15221","Allegheny","2021-04-26T00:00:00.000","https://www.walgreens.com/topic/findcare/coronavirus.jsp","1-800-925-4733",,"true","POINT (-79.894642 40.446883)",,,
"RITE AID STORE #01963","262 CONNELLSVILLE STREET","UNIONTOWN","Pennsylvania","15401","Fayette","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier","1-724-438-9799",,"true","POINT (-79.707231 39.900645)",,,
"Giant Eagle Pharmacy-482","7 Cottonwood Street","Northern Cambria","Pennsylvania","15714","Cambria","2021-05-03T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-78.783121 40.661349)",,,
"RITE AID STORE #01902","2067 ROUTE 116","SPRING GROVE","Pennsylvania","17362","York","2021-04-07T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.857679 39.891762)",,,
"PHN-Oil City Health Center","811 Grandview Road","Oil City","Pennsylvania","16301","Venango","2021-03-29T00:00:00.000","https://www.primary-health.net/covid-vaccine-clinic.aspx","724-699-9211","100","false","POINT (-79.688348 41.441276)",,,
"RITE AID STORE #10933","1956 GREENTREE ROAD","PITTSBURGH","Pennsylvania","15220","Allegheny","2021-05-03T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.066381 40.394935)",,,
"Hanover Area School District","1600 Sans Souci Pkwy","Hanover Township","Pennsylvania","18706","Luzerne","2021-05-03T00:00:00.000","http://www.hanoverarea.org/",,"100","false","POINT (-75.945735 41.21945)","0","100","0"
"RITE AID STORE #10996","64 NORTH MERCER AVE.","SHARPSVILLE","Pennsylvania","16150","Mercer","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.474699 41.265353)",,,
"CVS/pharmacy17680","749 N Krocks Rd","Allentown","PA","18106","Lehigh","2021-04-26T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.563959 40.565093)",,,
"RITE AID STORE #11106","600 LINCOLN HIGHWAY","FAIRLESS HILLS","Pennsylvania","19030","Bucks","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-74.830838 40.190797)",,,
"RITE AID STORE #01426","1650 MAIN STREET","OLYPHANT","Pennsylvania","18447","Lackawanna","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.609504 41.469692)",,,
"Giant Eagle Pharmacy-47","100 Settlers Ridge Center Dr","Pittsburgh","Pennsylvania","15205","Allegheny","2021-03-29T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-80.152732 40.441906)",,,
"CVS/pharmacy17280","6416 Carlisle Pike","Mechanicsburg","PA","170502384","Cumberland","2021-04-13T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-77.007478 40.24676)",,,
"VDI-Mainline Pharmacy Nanty Glo","1049 Shoemaker St","Nanty Glo","Pennsylvania","15943",,"2021-03-17T00:00:00.000","https://mainlinepharmacy.com/covid-vaccine-scheduling-instructions/","814-419-6717","1500","false","POINT (-78.834503 40.471478)",,,
"SLUHHN-Bethlehem","801 OSTRUM ST","Bethlehem (Part-Lehigh)","Pennsylvania","18015","Northampton","2021-04-07T00:00:00.000","https://www.slhn.org/covid-19/protect-yourself/covid-19-vaccine","1-866-785-8537","1170","false","POINT (-75.392627 40.608689)",,,
"RITE AID STORE #11043","901 NORTHAMPTON STREET","EASTON","Pennsylvania","18042","Northampton","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.221068 40.690737)",,,
"VDI-Mainline Pharmacy Nanty Glo","1049 Shoemaker St","Nanty Glo","Pennsylvania","15943","Cambria","2021-03-29T00:00:00.000","https://mainlinepharmacy.com/covid-vaccine-scheduling-instructions/","814-419-6717","1500","false","POINT (-78.834503 40.471478)",,,
"Palmer Pharmacy LLC","738 Little Deer Creek Valley Road","Russellton","Pennsylvania","15076","Allegheny","2021-04-13T00:00:00.000",,"724-265-1632","200","false","POINT (-79.833717 40.617642)",,,
"Walgreens Store # 9043","1701 William Flynn Hwy.","Glenshaw","Pennsylvania","15116","Allegheny","2021-05-03T00:00:00.000","https://www.walgreens.com/topic/findcare/coronavirus.jsp","1-800-925-4733",,"true","POINT (-79.962651 40.5385)",,,
"DONORA UNION PHARMACY","601 MCKEAN AVE","Donora","Pennsylvania","15033","Washington","2021-05-03T00:00:00.000",,"724-379-5630","200","false","POINT (-79.856385 40.1779)","0","200","0"
"Walmart Store #1591","6535 GRAYSON RD","HARRISBURG","Pennsylvania","17111","Dauphin","2021-05-03T00:00:00.000","https://www.walmart.com/cp/1228302","833-886-0023",,"true","POINT (-76.773965 40.26207)",,,
"Family Matters Direct Primary Care","4284 William Flinn Highway","Allison Park","Pennsylvania","15101",,"2021-03-17T00:00:00.000","https://www.familymattersdpc.com/resources/vax","412-685-3373","100","false","POINT (-79.954654 40.5756)",,,
"Sunny Pharmacy","918 East Baltimore Ave","Lansdowne","Pennsylvania","19050","Delaware","2021-04-26T00:00:00.000","https://www.sunnypharmacypa.com/","610-259-0660",,"true","POINT (-75.257535 39.940788)",,,
"Giant Eagle Pharmacy-29","1356 Hoffmann Boulevard","West Mifflin","Pennsylvania","15122","Allegheny","2021-05-03T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-79.869395 40.382401)",,,
"Weis Pharmacy-72","500 Pottsville Park Plaza","Pottsville","PA","17901","Schuylkill","2021-04-13T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-76.18442 40.698517)",,,
"CVS/pharmacy02158","32-54 West Lemon St.","Lancaster","Pennsylvania","17603","Lancaster","2021-04-26T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-76.307977 40.044114)",,,
"Weis Pharmacy-152","1 Weis Plaza","Nanticoke","Pennsylvania","18634","Luzerne","2021-04-07T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-76.004063 41.207225)",,,
"RITE AID STORE #01902","2067 ROUTE 116","SPRING GROVE","Pennsylvania","17362","York","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.857679 39.891762)",,,
"Advanced Lab Solutions LLC","3729 Easton Nazareth Hwy.","Easton","Pennsylvania","18045","Northampton","2021-04-26T00:00:00.000","https://advancedlabsolutions.com/","610-438-0919","1170","false","POINT (-75.281133 40.710871)","1170","0","0"
"PHN-Wayne Primary Care","650 East Avenue","Erie","Pennsylvania","16503","Erie","2021-04-07T00:00:00.000","https://primary-health.net/covid-vaccine-clinic.aspx","724-699-9211","100","false","POINT (-80.062795 42.13719)",,,
"CVS/pharmacy17279","4801 McKnight Rd","Pittsburgh","PA","152373423","Allegheny","2021-03-29T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (0 0)",,,
"CVS/pharmacy07670","620 Old Philadelphia Rd.","Easton","Pennsylvania","18042","Northampton","2021-04-19T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.2201302 40.6784382)",,,
"RITE AID STORE #01304","124 SOUTH FRONT STREET","STEELTON","Pennsylvania","17113","Dauphin","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.838205 40.233656)",,,
"RITE AID STORE #06712","100 Forbes Avenue","Pittsburgh","Pennsylvania","15222","Allegheny","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.003547 40.440941)",,,
"Giant Eagle Pharmacy #0023","100 Buffalo Plaza","Sarver","Pennsylvania","16055","Butler","2021-05-03T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-79.725839 40.706397)",,,
"CVS/pharmacy17379","1200 Baltimore Pike","Springfield","PA","190642701","Delaware","2021-04-13T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.349476 39.913635)",,,
"GIANT PHARMACY-6542","950 WALNUT BOTTOM RD","Carlisle","Pennsylvania","17015","Cumberland","2021-04-19T00:00:00.000","https://www.giantfoodstores.com/covid-19vaccine",,,"true","POINT (-77.213705 40.183523)",,,
"Walgreens Store # 4852","2240 Schoenersville Rd.","Bethlehem (Part-Northampton)","Pennsylvania","18017","Northampton","2021-05-03T00:00:00.000","https://www.walgreens.com/topic/findcare/coronavirus.jsp","1-800-925-4733",,"true","POINT (-75.400145 40.640648)",,,
"Price Chopper Pharmacy-135","1228 O'Neill Highway","Dunmore","Pennsylvania","18512","Lackawanna","2021-03-29T00:00:00.000","https://pricechopper.com/covidvaccine",,,"false","POINT (-75.619641 41.435367)",,,
"PHARMSCRIPT OF PA LLC","200 W Kensinger Drive","Cranberry Twp","Pennsylvania","16066","Butler","2021-04-26T00:00:00.000",,"908-389-1818",,"true","POINT (-80.116997 40.711302)",,,
"Walgreens Store # 10386","508 E. Plank Rd.","Altoona","Pennsylvania","16602","Blair","2021-05-03T00:00:00.000","https://www.walgreens.com/topic/findcare/coronavirus.jsp","1-800-925-4733",,"true","POINT (-78.403118 40.479473)",,,
"Weis Pharmacy-169","3011 William Penn Hwy","Easton","PA","18045","Northampton","2021-04-19T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-75.261307 40.67685)",,,
"Giant Eagle Pharmacy-495","289 State Route 288","Ellwood City","Pennsylvania","16117","Lawrence","2021-04-26T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-80.258556 40.846442)",,,
"Price Chopper Pharmacy-135","1228 O'Neill Highway","Dunmore","Pennsylvania","18512",,"2021-03-17T00:00:00.000","https://pricechopper.com/covidvaccine",,,"true","POINT (-75.619641 41.435367)",,,
"Giant Eagle Pharmacy-82","1050 Mt Laurel Plaza","Latrobe","Pennsylvania","15650",,"2021-03-17T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-79.388751 40.283629)",,,
"KRHC-Ridgway Medical Center","49 Ridgmont Dr","Ridgway","Pennsylvania","15853","Elk","2021-04-13T00:00:00.000","http://www.keystoneruralhealth.com","814-245-2119","100","false","POINT (-78.743604 41.435018)",,,
"CWC-Costco Pharmacy 00332","202 Costco Drive","Pittsburgh","Pennsylvania","15205","Allegheny","2021-05-03T00:00:00.000","https://book-costcopharmacy.appointment-plus.com/d133yng2/#/",,,"true","POINT (-80.167143 40.457963)",,,
"Walmart Store #5379","1450 MORRELL AVE","CONNELLSVILLE","Pennsylvania","15425","Fayette","2021-05-03T00:00:00.000","https://www.walmart.com/cp/1228302","833-886-0023",,"true","POINT (-79.603924 40.002699)",,,
"CVS/pharmacy01686","236 Grant Street","Johnsonburg","Pennsylvania","15845","Elk","2021-04-07T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-78.677555 41.486982)",,,
"UPMC-McKeesport","1500 5th Avenue","Mc Keesport","Pennsylvania","15132","Allegheny","2021-04-13T00:00:00.000","https://vaccine.upmc.com/","1-844-876-2822","500","false","POINT (-79.849609 40.352176)",,,
"RITE AID STORE #02768","54 NORTH MAIN STREET","CARBONDALE","Pennsylvania","18407","Lackawanna","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.501419 41.573841)",,,
"Pechin Pharmacy","6 Zia Maria Way","Connellsville","Pennsylvania","15425","Fayette","2021-04-19T00:00:00.000","https://pechinpharmacy.com/","724-626-9600","500","false","POINT (-79.581911 40.021384)",,,
"RITE AID STORE #03527","155 CHARTIERS AVENUE","MCKEES ROCKS","Pennsylvania","15136","Allegheny","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.058165 40.464546)",,,
"RITE AID STORE #01922","315 WEST FOURTH STREET","QUARRYVILLE","Pennsylvania","17566","Lancaster","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.169509 39.893862)",,,
"RITE AID STORE #11015","821 EAST BISHOP STREET","BELLEFONTE","Pennsylvania","16823","Centre","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-77.763356 40.913776)",,,
"Giant Eagle Pharmacy-94","3113 Green Garden Rd","Aliquippa","Pennsylvania","15001","Beaver","2021-03-29T00:00:00.000","https://www.gianteagle.com/covidvaccine","724-378-8896",,"true","POINT (-80.304853 40.60019)",,,
"Acme Pharmacy #2693","643 CONCHESTER HWY","Marcus Hook","Pennsylvania","19061","Delaware","2021-05-03T00:00:00.000","https://www.acmemarkets.com/pharmacy/covid-19.html?icmpid=acm_yxt_r6_covc_ih","877-723-3929",,"true","POINT (-75.45024 39.850314)",,,
"RITE AID STORE #02591","670 PHILADELPHIA AVENUE","READING","Pennsylvania","19607","Berks","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.948224 40.298073)",,,
"GIANT PHARMACY-6446","4655 PERKIOMEN AVENUE","READING","PA","19606","Berks","2021-05-03T00:00:00.000","https://www.giantfoodstores.com/covid-19vaccine","844.915.1814",,"false","POINT (-75.860559 40.306316)",,,
"HersheyCare Pharmacy","475 W Governor Road Ste #2","Hershey","Pennsylvania","17033","Dauphin","2021-04-19T00:00:00.000","http://hersheycare.com/index.shtml","717-534-1450","1670","false","POINT (-76.661532 40.271671)",,,
"RITE AID STORE #10899","3200 OREGON DRIVE","LOWER BURRELL","Pennsylvania","15068","Westmoreland","2021-05-03T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.701497 40.584561)",,,
"RITE AID STORE #03470","580 CARBONDALE ROAD","SCOTT TOWNSHIP","Pennsylvania","18447","Lackawanna","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.6112354 41.4764821)",,,
"RITE AID STORE #00415","33 PUBLIC SQUARE","WILKES-BARRE","Pennsylvania","18701","Luzerne","2021-04-07T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.881226 41.246035)",,,
"Wegmans Pharmacy #036","1405 Main St.","Warrington","PA","18976",,"2021-03-17T00:00:00.000","https://www.wegmans.com/pharmacy/",,,"true","POINT (-75.1339735 40.2444641)",,,
"Erics RX Shoppe","810 Welsh Rd","Horsham","Pennsylvania","19044",,"2021-03-17T00:00:00.000","https://www.ericsrx.com","215-509-5597","1000","false","POINT (-75.179284 40.178513)",,,
"RITE AID STORE #00856","762 CHESTER PIKE","PROSPECT PARK","Pennsylvania","19076","Delaware","2021-05-03T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.305172 39.882912)",,,
"Everest Urgent Care-City of Chester","2600 W 9th St","Chester","Pennsylvania","19013","Delaware","2021-04-26T00:00:00.000","https://everestmedicalpa.com/","484-480-4700","1170","false","POINT (-75.393428 39.837167)","1170","0","0"
"PHN-Schuylkill Community Health Center","210 Sunbury Street","Minersville","Pennsylvania","17954","Schuylkill","2021-03-29T00:00:00.000","https://primary-health.net/covid-vaccine-clinic.aspx","724-699-9211","100","false","POINT (-76.260883 40.691099)",,,
"Dao Pharmacy Inc. (DBA Rios Pharmacy)","35 South Morton Ave.","Morton","Pennsylvania","19070","Delaware","2021-05-03T00:00:00.000","https://riospharmacy.com/","610-543-1858","200","false","POINT (-75.327982 39.906977)","0","200","0"
"GIANT PHARMACY-6084","2670 EGYPT ROAD","NORRISTOWN","PA","19403","Montgomery","2021-05-03T00:00:00.000","https://www.giantfoodstores.com/covid-19vaccine","844.915.1814",,"false","POINT (-75.406133 40.13038)",,,
"Giant Eagle Pharmacy-77","254 Yost Blvd.","Pittsburgh","Pennsylvania","15221","Allegheny","2021-05-03T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-79.854621 40.41342)",,,
"PHN-Sharon Medical Group Pediatrics","63 Pitt Street","Sharon","Pennsylvania","16146","Mercer","2021-03-22T00:00:00.000","https://primary-health.net/covid-vaccine-clinic.aspx","724-699-9211","200","false","POINT (-80.507928 41.233798)",,,
"RITE AID STORE #04083","101 5TH STREET","CHARLEROI","Pennsylvania","15022","Washington","2021-05-03T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.896423 40.139322)",,,
"CVS/pharmacy01319","1054 Shoemaker Avenue","Shoemakersville","Pennsylvania","19555","Berks","2021-04-13T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.965936 40.509012)",,,
"The Washington Hospital","155 Wilson Ave","Washington","Pennsylvania","15301","Washington","2021-04-13T00:00:00.000","https://whs.org/covid/","724-579-1100","2340","false","POINT (-80.247454 40.183312)",,,
"RITE AID STORE #04004","2108 MACARTHUR ROAD","WHITEHALL","Pennsylvania","18052","Lehigh","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.487448 40.635086)",,,
"VDI-Moshannon Valley Pharm Phillipsburg","208 Medical Center Drive","Philipsburg","Pennsylvania","16866","Centre","2021-04-13T00:00:00.000",,"814-342-3750","200","false","POINT (-78.206711 40.907036)",,,
